index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
314,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,TUR,1996,1996,Turkey,,,,,12406.0,12406.00000,,,,,Includes Dentists .
315,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,TUR,1997,1997,Turkey,,,,,12737.0,12737.00000,,,,,Includes Dentists .
316,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,TUR,1998,1998,Turkey,,,,,13421.0,13421.00000,,,,,Includes Dentists .
317,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,TUR,1999,1999,Turkey,,,,,14226.0,14226.00000,,,,,Includes Dentists .
318,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,TUR,2000,2000,Turkey,,,,,15906.0,15906.00000,,,,,Includes Dentists .
319,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,TUR,2001,2001,Turkey,,,,,16075.0,16075.00000,,,,,Includes Dentists .
320,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,TUR,2002,2002,Turkey,,,,,16371.0,16371.00000,,,,,Includes Dentists .
321,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,TUR,2003,2003,Turkey,,,,,17744.0,17744.00000,,,,,Includes Dentists .
322,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,TUR,2004,2004,Turkey,,,,,17893.0,17893.00000,,,,,Includes Dentists .
323,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,TUR,2005,2005,Turkey,,,,,18149.0,18149.00000,,,,,Includes Dentists .
324,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,TUR,2006,2006,Turkey,,,,,18332.0,18332.00000,,,,,Includes Dentists .
325,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,TUR,2007,2007,Turkey,,,,,19278.0,19278.00000,,,,,Includes Dentists .
326,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,TUR,2008,2008,Turkey,,,,,19959.0,19959.00000,,,,,Includes Dentists .
327,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,TUR,2009,2009,Turkey,,,,,20589.0,20589.00000,,,,,Includes Dentists .
328,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,TUR,2010,2010,Turkey,,,,,21432.0,21432.00000,,,,,Includes Dentists .
329,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,TUR,2011,2011,Turkey,,,,,21099.0,21099.00000,,,,,Includes Dentists .
330,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,TUR,2012,2012,Turkey,,,,,21404.0,21404.00000,,,,,Includes Dentists .
331,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,TUR,2013,2013,Turkey,,,,,22295.0,22295.00000,,,,,Includes Dentists .
332,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,TUR,2014,2014,Turkey,,,,,22996.0,22996.00000,,,,,Includes Dentists .
333,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,TUR,2015,2015,Turkey,,,,,24834.0,24834.00000,,,,,Includes Dentists .
334,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,TUR,2016,2016,Turkey,,,,,26674.0,26674.00000,,,,,"Includes Professionally active dentists. Data source: OECD Health Data, accessed November 2019"
335,HWF_0011,Dentists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5324,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,,,,27889.0,27889.00000,,,,,"Includes Professionally active dentists. Data source: OECD Health Data, accessed November 2019"
336,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,TUR,2005,2005,Turkey,,,,,945.0,945.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
337,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,TUR,2006,2006,Turkey,,,,,1124.0,1124.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
338,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,TUR,2007,2007,Turkey,,,,,1703.0,1703.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
339,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,TUR,2008,2008,Turkey,,,,,2136.0,2136.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
340,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,TUR,2009,2009,Turkey,,,,,2102.0,2102.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
341,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,TUR,2010,2010,Turkey,,,,,2111.0,2111.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
342,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,TUR,2011,2011,Turkey,,,,,2305.0,2305.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
343,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,TUR,2012,2012,Turkey,,,,,2648.0,2648.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
344,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,TUR,2013,2013,Turkey,,,,,2975.0,2975.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
345,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,TUR,2014,2014,Turkey,,,,,3184.0,3184.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
346,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,TUR,2015,2015,Turkey,,,,,3564.0,3564.00000,,,,,"Includes Practising physiotherapists. Data source: WHO/Europe, Hlth-Res-DB, November 2019"
347,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,TUR,2016,2016,Turkey,,,,,3875.0,3875.00000,,,,,"Includes Practising physiotherapists. Data source: OECD Health Data, accessed November 2019"
348,HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5334,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,,,,4378.0,4378.00000,,,,,"Includes Practising physiotherapists. Data source: OECD Health Data, accessed November 2019"
349,HWF_0026,Nursing personnel (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,FMLE,Female,,84.363,84.36300,,,,,
350,HWF_0026,Nursing personnel (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,MLE,Male,,15.637,15.63700,,,,,
351,HWF_0005,Medical doctors not further defined (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5318,PUBLISHED,Published,,1975.0,1975,,EUR,Europe,,TUR,1975,1975,Turkey,,,,,21714.0,21714.00000,,,,,Includes Medical Doctors .
352,HWF_0005,Medical doctors not further defined (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5318,PUBLISHED,Published,,1976.0,1976,,EUR,Europe,,TUR,1976,1976,Turkey,,,,,23388.0,23388.00000,,,,,Includes Medical Doctors .
353,HWF_0005,Medical doctors not further defined (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5318,PUBLISHED,Published,,1977.0,1977,,EUR,Europe,,TUR,1977,1977,Turkey,,,,,23920.0,23920.00000,,,,,Includes Medical Doctors .
354,HWF_0005,Medical doctors not further defined (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5318,PUBLISHED,Published,,1978.0,1978,,EUR,Europe,,TUR,1978,1978,Turkey,,,,,25230.0,25230.00000,,,,,Includes Medical Doctors .
355,HWF_0005,Medical doctors not further defined (number),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5318,PUBLISHED,Published,,1979.0,1979,,EUR,Europe,,TUR,1979,1979,Turkey,,,,,26298.0,26298.00000,,,,,Includes Medical Doctors .
356,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,TUR,2000,2000,Turkey,,FMLE,Female,,32.018,32.01800,,,,,
357,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,TUR,2015,2015,Turkey,,FMLE,Female,,37.052,37.05200,,,,,
358,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,TUR,2011,2011,Turkey,,FMLE,Female,,35.561,35.56100,,,,,
359,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,TUR,2012,2012,Turkey,,FMLE,Female,,35.835,35.83500,,,,,
360,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,TUR,2010,2010,Turkey,,FMLE,Female,,35.393,35.39300,,,,,
361,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,TUR,2008,2008,Turkey,,FMLE,Female,,34.779,34.77900,,,,,
362,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,TUR,2007,2007,Turkey,,FMLE,Female,,34.475,34.47500,,,,,
363,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,TUR,2006,2006,Turkey,,FMLE,Female,,33.998,33.99800,,,,,
364,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,TUR,2005,2005,Turkey,,FMLE,Female,,33.68,33.68000,,,,,
365,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,TUR,2004,2004,Turkey,,FMLE,Female,,33.393,33.39300,,,,,
366,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,TUR,2003,2003,Turkey,,FMLE,Female,,33.137,33.13700,,,,,
367,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,TUR,2002,2002,Turkey,,FMLE,Female,,32.79,32.79000,,,,,
368,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,TUR,2001,2001,Turkey,,FMLE,Female,,32.486,32.48600,,,,,
369,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,TUR,2014,2014,Turkey,,FMLE,Female,,36.571,36.57100,,,,,
370,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,TUR,2013,2013,Turkey,,FMLE,Female,,36.182,36.18200,,,,,
371,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,FMLE,Female,,37.478,37.47800,,,,,
372,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2009.0,2009,,EUR,Europe,,TUR,2009,2009,Turkey,,FMLE,Female,,35.144,35.14400,,,,,
373,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,TUR,2016,2016,Turkey,,FMLE,Female,,37.478,37.47800,,,,,
374,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1992.0,1992,,EUR,Europe,,TUR,1992,1992,Turkey,,FMLE,Female,,26.695,26.69500,,,,,
375,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,TUR,1993,1993,Turkey,,FMLE,Female,,27.251,27.25100,,,,,
376,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,TUR,1994,1994,Turkey,,FMLE,Female,,27.842,27.84200,,,,,
377,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1989.0,1989,,EUR,Europe,,TUR,1989,1989,Turkey,,FMLE,Female,,24.998,24.99800,,,,,
378,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1980.0,1980,,EUR,Europe,,TUR,1980,1980,Turkey,,FMLE,Female,,19.963,19.96300,,,,,
379,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1981.0,1981,,EUR,Europe,,TUR,1981,1981,Turkey,,FMLE,Female,,20.348,20.34800,,,,,
380,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1982.0,1982,,EUR,Europe,,TUR,1982,1982,Turkey,,FMLE,Female,,20.852,20.85200,,,,,
381,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1983.0,1983,,EUR,Europe,,TUR,1983,1983,Turkey,,FMLE,Female,,21.405,21.40500,,,,,
382,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,TUR,1984,1984,Turkey,,FMLE,Female,,21.933,21.93300,,,,,
383,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1985.0,1985,,EUR,Europe,,TUR,1985,1985,Turkey,,FMLE,Female,,22.489,22.48900,,,,,
384,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,TUR,1986,1986,Turkey,,FMLE,Female,,22.838,22.83800,,,,,
385,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1987.0,1987,,EUR,Europe,,TUR,1987,1987,Turkey,,FMLE,Female,,23.423,23.42300,,,,,
386,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,TUR,1991,1991,Turkey,,FMLE,Female,,26.35,26.35000,,,,,
387,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1995.0,1995,,EUR,Europe,,TUR,1995,1995,Turkey,,FMLE,Female,,28.527,28.52700,,,,,
388,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1996.0,1996,,EUR,Europe,,TUR,1996,1996,Turkey,,FMLE,Female,,29.205,29.20500,,,,,
389,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1999.0,1999,,EUR,Europe,,TUR,1999,1999,Turkey,,FMLE,Female,,31.39,31.39000,,,,,
390,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1997.0,1997,,EUR,Europe,,TUR,1997,1997,Turkey,,FMLE,Female,,30.045,30.04500,,,,,
391,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1998.0,1998,,EUR,Europe,,TUR,1998,1998,Turkey,,FMLE,Female,,30.769,30.76900,,,,,
392,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1990.0,1990,,EUR,Europe,,TUR,1990,1990,Turkey,,FMLE,Female,,25.753,25.75300,,,,,
393,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1988.0,1988,,EUR,Europe,,TUR,1988,1988,Turkey,,FMLE,Female,,24.013,24.01300,,,,,
394,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2000.0,2000,,EUR,Europe,,TUR,2000,2000,Turkey,,MLE,Male,,67.982,67.98200,,,,,
395,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2008.0,2008,,EUR,Europe,,TUR,2008,2008,Turkey,,MLE,Male,,65.221,65.22100,,,,,
396,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2007.0,2007,,EUR,Europe,,TUR,2007,2007,Turkey,,MLE,Male,,65.525,65.52500,,,,,
397,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2006.0,2006,,EUR,Europe,,TUR,2006,2006,Turkey,,MLE,Male,,66.002,66.00200,,,,,
398,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2005.0,2005,,EUR,Europe,,TUR,2005,2005,Turkey,,MLE,Male,,66.32,66.32000,,,,,
399,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2004.0,2004,,EUR,Europe,,TUR,2004,2004,Turkey,,MLE,Male,,66.607,66.60700,,,,,
400,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2003.0,2003,,EUR,Europe,,TUR,2003,2003,Turkey,,MLE,Male,,66.863,66.86300,,,,,
401,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2002.0,2002,,EUR,Europe,,TUR,2002,2002,Turkey,,MLE,Male,,67.21,67.21000,,,,,
402,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2001.0,2001,,EUR,Europe,,TUR,2001,2001,Turkey,,MLE,Male,,67.514,67.51400,,,,,
403,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2015.0,2015,,EUR,Europe,,TUR,2015,2015,Turkey,,MLE,Male,,62.948,62.94800,,,,,
404,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2013.0,2013,,EUR,Europe,,TUR,2013,2013,Turkey,,MLE,Male,,63.818,63.81800,,,,,
405,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2011.0,2011,,EUR,Europe,,TUR,2011,2011,Turkey,,MLE,Male,,64.439,64.43900,,,,,
406,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2012.0,2012,,EUR,Europe,,TUR,2012,2012,Turkey,,MLE,Male,,64.165,64.16500,,,,,
407,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2010.0,2010,,EUR,Europe,,TUR,2010,2010,Turkey,,MLE,Male,,64.607,64.60700,,,,,
408,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2014.0,2014,,EUR,Europe,,TUR,2014,2014,Turkey,,MLE,Male,,63.429,63.42900,,,,,
409,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2016.0,2016,,EUR,Europe,,TUR,2016,2016,Turkey,,MLE,Male,,62.522,62.52200,,,,,
410,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,2017.0,2017,,EUR,Europe,,TUR,2017,2017,Turkey,,MLE,Male,,62.522,62.52200,,,,,
411,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1992.0,1992,,EUR,Europe,,TUR,1992,1992,Turkey,,MLE,Male,,73.305,73.30500,,,,,
412,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1993.0,1993,,EUR,Europe,,TUR,1993,1993,Turkey,,MLE,Male,,72.749,72.74900,,,,,
413,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1994.0,1994,,EUR,Europe,,TUR,1994,1994,Turkey,,MLE,Male,,72.158,72.15800,,,,,
414,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1980.0,1980,,EUR,Europe,,TUR,1980,1980,Turkey,,MLE,Male,,80.037,80.03700,,,,,
415,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1981.0,1981,,EUR,Europe,,TUR,1981,1981,Turkey,,MLE,Male,,79.652,79.65200,,,,,
416,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1982.0,1982,,EUR,Europe,,TUR,1982,1982,Turkey,,MLE,Male,,79.148,79.14800,,,,,
417,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1983.0,1983,,EUR,Europe,,TUR,1983,1983,Turkey,,MLE,Male,,78.595,78.59500,,,,,
418,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1984.0,1984,,EUR,Europe,,TUR,1984,1984,Turkey,,MLE,Male,,78.067,78.06700,,,,,
419,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1985.0,1985,,EUR,Europe,,TUR,1985,1985,Turkey,,MLE,Male,,77.511,77.51100,,,,,
420,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1986.0,1986,,EUR,Europe,,TUR,1986,1986,Turkey,,MLE,Male,,77.162,77.16200,,,,,
421,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1987.0,1987,,EUR,Europe,,TUR,1987,1987,Turkey,,MLE,Male,,76.577,76.57700,,,,,
422,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1988.0,1988,,EUR,Europe,,TUR,1988,1988,Turkey,,MLE,Male,,75.987,75.98700,,,,,
423,HWF_0025,Medical doctors (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5553,PUBLISHED,Published,,1991.0,1991,,EUR,Europe,,TUR,1991,1991,Turkey,,MLE,Male,,73.65,73.65000,,,,,
