index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
245,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,98.3,98.30000,,,,,
246,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,73.7,73.70000,,,,,
247,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,86.8,86.80000,,,,,
248,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,90.6,90.60000,,,,,
249,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,96.1,96.10000,,,,,
250,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,95.9,95.90000,,,,,
251,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,62.6,62.60000,,,,,
252,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,66.2,66.20000,,,,,
253,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,56.1,56.10000,,,,,
254,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,64.2,64.20000,,,,,
255,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,71.5,71.50000,,,,,
256,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,76.5,76.50000,,,,,
257,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,52.1,52.10000,,,,,
258,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,64.1,64.10000,,,,,
259,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,72.6,72.60000,,,,,
260,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,66.9,66.90000,,,,,
261,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,74.3,74.30000,,,,,
262,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,63.9,63.90000,,,,,
263,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,66.7,66.70000,,,,,
264,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,58.1,58.10000,,,,,
265,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,63.6,63.60000,,,,,
266,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,73.6,73.60000,,,,,
267,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,77.6,77.60000,,,,,
268,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,51.9,51.90000,,,,,
269,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,64.0,64.00000,,,,,
270,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,64.9,64.90000,,,,,
271,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,72.4,72.40000,,,,,
272,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,74.4,74.40000,,,,,
273,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,71.0,71.00000,,,,,
274,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,73.6,73.60000,,,,,
275,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,64.5,64.50000,,,,,
276,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,72.1,72.10000,,,,,
277,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,77.6,77.60000,,,,,
278,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,73.9,73.90000,,,,,
279,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,66.3,66.30000,,,,,
280,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,70.5,70.50000,,,,,
281,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,76.9,76.90000,,,,,
282,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,77.3,77.30000,,,,,
283,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,76.5,76.50000,,,,,
284,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,23.4,23.40000,,,,,
285,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,18.7,18.70000,,,,,
286,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,30.5,30.50000,,,,,
287,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,22.9,22.90000,,,,,
288,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,6.0,6.00000,,,,,
289,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,1.8,1.80000,,,,,
290,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,43.2,43.20000,,,,,
291,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,23.2,23.20000,,,,,
292,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,14.3,14.30000,,,,,
293,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,9.4,9.40000,,,,,
294,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,5.2,5.20000,,,,,
295,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,18.8,18.80000,,,,,
296,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,14.8,14.80000,,,,,
297,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,25.8,25.80000,,,,,
298,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,18.2,18.20000,,,,,
299,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,6.8,6.80000,,,,,
300,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,1.9,1.90000,,,,,
301,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,29.2,29.20000,,,,,
302,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,16.3,16.30000,,,,,
303,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,20.0,20.00000,,,,,
304,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,10.4,10.40000,,,,,
305,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,5.0,5.00000,,,,,
306,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,8.2,8.20000,,,,,
307,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,6.1,6.10000,,,,,
308,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,11.4,11.40000,,,,,
309,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,7.4,7.40000,,,,,
310,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,2.1,2.10000,,,,,
311,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,0.0,0.00000,,,,,
312,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,14.6,14.60000,,,,,
313,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ2,Q2,,8.5,8.50000,,,,,
314,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ3,Q3,,4.2,4.20000,,,,,
315,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ4,Q4,,2.3,2.30000,,,,,
316,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,EUR,1993,1993,Europe,,TUR,Turkey,,,,,,,,,,,,,,WQ5,Q5 (Richest),,1.5,1.50000,,,,,
317,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,,,,,,,6.1,6.10000,,,,,
318,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,URB,Urban,,,,,4.5,4.50000,,,,,
319,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,,,,,,,RUR,Rural,,,,,9.0,9.00000,,,,,
320,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,5.3,5.30000,,,,,
321,EQ_UNDERWEIGHT,Prevalence of (moderate or severe) underweight in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4713,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,2.8,2.80000,,,,,
