index,GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
8145,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1978.0,1978,,EUR,1978,1978,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,71237,71237.00000,,,,,
8146,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1971.0,1971,,EUR,1971,1971,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,79516,79516.00000,,,,,
8147,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1969.0,1969,,EUR,1969,1969,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,78850,78850.00000,,,,,
8148,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1964.0,1964,,EUR,1964,1964,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,78098,78098.00000,,,,,
8149,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1962.0,1962,,EUR,1962,1962,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,79178,79178.00000,,,,,
8150,CM_03,Number of neonatal deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,,,,PUBLISHED,Published,,1960.0,1960,,EUR,1960,1960,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,80000,80000.00000,,,,,
8151,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2018.0,2018,,EUR,2018,2018,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,9.6,9.64146,,,,,
8152,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2017.0,2017,,EUR,2017,2017,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,9,9.04249,,,,,
8153,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2016.0,2016,,EUR,2016,2016,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,10.3,10.25094,,,,,
8154,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2015.0,2015,,EUR,2015,2015,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,11.5,11.53282,,,,,
8155,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,10.8,10.80883,,,,,
8156,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,13.7,13.73125,,,,,
8157,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,13.2,13.16473,,,,,
8158,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2009.0,2009,,EUR,2009,2009,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,15.9,15.93244,,,,,
8159,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2009.0,2009,,EUR,2009,2009,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,16.8,16.79654,,,,,
8160,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2008.0,2008,,EUR,2008,2008,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,16.1,16.13427,,,,,
8161,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,19.9,19.85978,,,,,
8162,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,21,20.95047,,,,,
8163,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,24.8,24.84574,,,,,
8164,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,26.2,26.19990,,,,,
8165,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2000.0,2000,,EUR,2000,2000,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,30.9,30.88213,,,,,
8166,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,2000.0,2000,,EUR,2000,2000,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,32.6,32.55549,,,,,
8167,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,33.4,33.35166,,,,,
8168,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1997.0,1997,,EUR,1997,1997,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,37.7,37.70903,,,,,
8169,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1995.0,1995,,EUR,1995,1995,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,40.2,40.17674,,,,,
8170,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1994.0,1994,,EUR,1994,1994,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,45,45.02378,,,,,
8171,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1992.0,1992,,EUR,1992,1992,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,47.2,47.22905,,,,,
8172,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1991.0,1991,,EUR,1991,1991,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,52.7,52.66868,,,,,
8173,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1990.0,1990,,EUR,1990,1990,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,58.3,58.32845,,,,,
8174,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1989.0,1989,,EUR,1989,1989,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,54.9,54.93572,,,,,
8175,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1987.0,1987,,EUR,1987,1987,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,67.8,67.78861,,,,,
8176,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1986.0,1986,,EUR,1986,1986,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,63.8,63.83857,,,,,
8177,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1984.0,1984,,EUR,1984,1984,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,78.7,78.73516,,,,,
8178,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1983.0,1983,,EUR,1983,1983,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,73.9,73.91223,,,,,
8179,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1981.0,1981,,EUR,1981,1981,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,86.2,86.21827,,,,,
8180,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1981.0,1981,,EUR,1981,1981,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,91,90.98059,,,,,
8181,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1978.0,1978,,EUR,1978,1978,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,97.9,97.86746,,,,,
8182,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1978.0,1978,,EUR,1978,1978,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,103.3,103.28268,,,,,
8183,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1975.0,1975,,EUR,1975,1975,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,109.3,109.27078,,,,,
8184,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1975.0,1975,,EUR,1975,1975,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,115.1,115.11415,,,,,
8185,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1973.0,1973,,EUR,1973,1973,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,110.3,110.30660,,,,,
8186,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1972.0,1972,,EUR,1972,1972,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,120.1,120.05165,,,,,
8187,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1970.0,1970,,EUR,1970,1970,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,120.7,120.73013,,,,,
8188,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1969.0,1969,,EUR,1969,1969,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,130.6,130.62715,,,,,
8189,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1967.0,1967,,EUR,1967,1967,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,131.1,131.12542,,,,,
8190,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1966.0,1966,,EUR,1966,1966,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,142.1,142.09956,,,,,
8191,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1965.0,1965,,EUR,1965,1965,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,153.6,153.63320,,,,,
8192,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1964.0,1964,,EUR,1964,1964,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,143.2,143.16191,,,,,
8193,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1962.0,1962,,EUR,1962,1962,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,170.5,170.48317,,,,,
8194,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1961.0,1961,,EUR,1961,1961,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,157.4,157.44579,,,,,
8195,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1959.0,1959,,EUR,1959,1959,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,187.4,187.35705,,,,,
8196,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1958.0,1958,,EUR,1958,1958,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,170.4,170.37199,,,,,
8197,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1956.0,1956,,EUR,1956,1956,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,189,189.00184,,,,,
8198,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1956.0,1956,,EUR,1956,1956,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,200.1,200.09887,,,,,
8199,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1953.0,1953,,EUR,1953,1953,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,198.8,198.81265,,,,,
8200,MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1,,,,PUBLISHED,Published,,1953.0,1953,,EUR,1953,1953,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,210.6,210.62145,,,,,
8201,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2017.0,2017,,EUR,2017,2017,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,11.2,11.23960,,,,,
8202,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2017.0,2017,,EUR,2017,2017,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,11.9,11.89804,,,,,
8203,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2015.0,2015,,EUR,2015,2015,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,11.9,11.86337,,,,,
8204,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,13.4,13.40465,,,,,
8205,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2014.0,2014,,EUR,2014,2014,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,14.2,14.17965,,,,,
8206,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2012.0,2012,,EUR,2012,2012,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,14.4,14.37183,,,,,
8207,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2011.0,2011,,EUR,2011,2011,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,16.2,16.18655,,,,,
8208,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2009.0,2009,,EUR,2009,2009,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,17.6,17.59323,,,,,
8209,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2008.0,2008,,EUR,2008,2008,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,20,20.02323,,,,,
8210,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2007.0,2007,,EUR,2007,2007,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,22.8,22.75485,,,,,
8211,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2006.0,2006,,EUR,2006,2006,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,22.1,22.09835,,,,,
8212,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2005.0,2005,,EUR,2005,2005,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,25.3,25.34867,,,,,
8213,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2004.0,2004,,EUR,2004,2004,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,28.9,28.88549,,,,,
8214,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2003.0,2003,,EUR,2003,2003,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,28.2,28.18354,,,,,
8215,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2001.0,2001,,EUR,2001,2001,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,36.7,36.73585,,,,,
8216,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,2000.0,2000,,EUR,2000,2000,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,36,35.97102,,,,,
8217,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,44.1,44.09639,,,,,
8218,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1998.0,1998,,EUR,1998,1998,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,46.1,46.08675,,,,,
8219,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1997.0,1997,,EUR,1997,1997,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,45.3,45.31502,,,,,
8220,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1995.0,1995,,EUR,1995,1995,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,54.4,54.44686,,,,,
8221,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1995.0,1995,,EUR,1995,1995,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,56.6,56.60971,,,,,
8222,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1992.0,1992,,EUR,1992,1992,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,65.6,65.61915,,,,,
8223,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1992.0,1992,,EUR,1992,1992,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,68,67.98774,,,,,
8224,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1989.0,1989,,EUR,1989,1989,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,78.4,78.36135,,,,,
8225,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1989.0,1989,,EUR,1989,1989,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,80.8,80.82557,,,,,
8226,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1987.0,1987,,EUR,1987,1987,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,85.2,85.21855,,,,,
8227,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1986.0,1986,,EUR,1986,1986,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,93.1,93.14797,,,,,
8228,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1984.0,1984,,EUR,1984,1984,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,101.3,101.31327,,,,,
8229,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1983.0,1983,,EUR,1983,1983,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,110.2,110.20715,,,,,
8230,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1981.0,1981,,EUR,1981,1981,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,119.1,119.09617,,,,,
8231,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1980.0,1980,,EUR,1980,1980,Europe,,TUR,Turkey,,,,,BTSX,Both sexes,,,,,,,,128.6,128.60923,,,,,
8232,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1979.0,1979,,EUR,1979,1979,Europe,,TUR,Turkey,,,,,MLE,Male,,,,,,,,138.2,138.18379,,,,,
8233,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,,,,PUBLISHED,Published,,1978.0,1978,,EUR,1978,1978,Europe,,TUR,Turkey,,,,,FMLE,Female,,,,,,,,137.3,137.26609,,,,,
